时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018/12/9,开屏,十字绣hj-hj-开屏,5,0,0,0,0.00%
2018/12/9,插屏,六角拼拼-金立游戏-插屏,189,3,0.31,1.64,1.59%
2018/12/9,开屏,欢乐打豆豆-三星-开屏,121,10,1.05,8.68,8.26%
2018/12/9,开屏,贪吃蛇大战2048-应用宝-开屏,203,17,1.94,9.56,8.37%
2018/12/9,插屏,开心玻璃杯-qihoo-插屏,588,36,3.75,6.38,6.12%
2018/12/9,插屏,奇妙的森林-4399-插屏,0,0,0,0,0.00%
2018/12/9,开屏,贪吃蛇大战2048-应用宝-激励开屏,2,0,0,0,0.00%
2018/12/9,原生,完美贴合-4399-开屏(原),106,2,0.3,2.83,1.89%
2018/12/9,Banner,指尖陀螺-qihoo-横幅,914,9,0.8,0.88,0.98%
2018/12/9,插屏,贪吃蛇大战2048-青柠-插屏,0,0,0,0,0.00%
2018/12/9,原生,吃鸡大英雄-4399-开屏(原),"1,358",47,9.88,7.28,3.46%
2018/12/9,开屏,十字绣-oppo-激励开屏,31,3,0.14,4.52,9.68%
2018/12/9,Banner,红心大战接龙-金立游戏-横幅,"2,317",10,1.12,0.48,0.43%
2018/12/9,原生,面条滑溜溜-小米-开屏(原),544,31,4.86,8.93,5.70%
2018/12/9,原生,掘地登山-好游快爆-插屏（原）,"4,308",520,54.91,12.75,12.07%
2018/12/9,开屏,十字绣-应用宝-开屏,925,25,5.16,5.58,2.70%
2018/12/9,开屏,保护气球-小米-开屏,73,7,1.26,17.26,9.59%
2018/12/9,原生,滚动的球球-小米-插屏(原),534,90,12.38,23.18,16.85%
2018/12/9,开屏,保护气球-华为-开屏,110,12,1.33,12.09,10.91%
2018/12/9,插屏,八分音符酱-百度-插屏-1.3.0,313,16,2.86,9.14,5.11%
2018/12/9,插屏,八分音符酱4399-插屏,82,3,0.47,5.73,3.66%
2018/12/9,开屏,疯狂投篮-oppo-开屏,381,61,7.55,19.82,16.01%
2018/12/9,Banner,十字绣-金立游戏-横幅,"3,246",14,1.66,0.51,0.43%
2018/12/9,Banner,十字绣-华为-横幅,276,0,0.04,0.14,0.00%
2018/12/9,原生,开心玻璃杯-qihoo-开屏(原),"7,864",385,26.92,3.42,4.90%
2018/12/9,插屏,贪吃蛇大战2048-vivo-插屏,64,2,0.2,3.13,3.13%
2018/12/9,原生,十字绣-华为-插屏（自）,24,3,0.37,15.42,12.50%
2018/12/9,原生,飞刀射击-oppo-插屏(原),"3,074",479,34.86,11.34,15.58%
2018/12/9,Banner,一球爆破-vivo-横幅,675,6,0.47,0.7,0.89%
2018/12/9,插屏,魅影车手-小米-插屏,163,3,0.31,1.9,1.84%
2018/12/9,Banner,暖暖换装物语-横幅,38,0,0.04,1.05,0.00%
2018/12/9,Banner,保护气球-小米-横幅,"14,072",64,7.13,0.51,0.45%
2018/12/9,Banner,红心大战接龙-oppo-横幅,"48,893",165,19.93,0.41,0.34%
2018/12/9,开屏,红心大战接龙-4399-开屏1,845,43,6.38,7.55,5.09%
2018/12/9,插屏,地表最强音-小米-插屏,18,0,0.01,0.56,0.00%
2018/12/9,插屏,纽扣的游戏-三星-插屏,"2,270",145,32.07,14.13,6.39%
2018/12/9,插屏,球球跳-联想-插屏,325,22,1.72,5.29,6.77%
2018/12/9,原生,保护气球-4399-开屏(原),"3,091",167,36.45,11.79,5.40%
2018/12/9,开屏,红心大战接龙-qihoo-开屏,59,8,1.08,18.31,13.56%
2018/12/9,原生,贪吃蛇-青柠-退出广告-自,2,0,0,0,0.00%
2018/12/9,Banner,吃鸡大英雄-魅族-横幅,1,0,0.04,40,0.00%
2018/12/9,原生,指尖飞车-百度-插屏(原),16,2,0.34,21.25,12.50%
2018/12/9,原生,掘地登山-小米-插屏(原),159,20,4.3,27.04,12.58%
2018/12/9,原生,保护气球-taptap-插屏(原),"2,455",181,39.36,16.03,7.37%
2018/12/9,Banner,奇妙的森林-oppo-横幅,183,0,0,0,0.00%
2018/12/9,插屏,球球跳-vivo-插屏,"2,037",98,13.61,6.68,4.81%
2018/12/9,开屏,纽扣的游戏4399-开屏,10,2,0.26,26,20.00%
2018/12/9,Banner,指尖飞车-taptap-横幅,150,1,0.13,0.87,0.67%
2018/12/9,开屏,i6066-开屏,3,1,0.56,186.67,33.33%
2018/12/9,开屏,六角拼拼-小米-开屏,289,17,2.35,8.13,5.88%
2018/12/9,原生,指尖飞车-小米-插屏(原),397,51,7,17.63,12.85%
2018/12/9,原生,滚动的球球-4399-开屏(原),26,2,0.63,24.23,7.69%
2018/12/9,开屏,球球大战方块-小米-开屏,1,0,0,0,0.00%
2018/12/9,原生,芝士就是力量-qihoo-插屏(原),28,2,0.28,10,7.14%
2018/12/9,原生,八分音符酱-vivo-插屏(原),"10,665","1,919",360.44,33.8,17.99%
2018/12/9,开屏,疯狂投篮-小米-开屏,219,27,3.06,13.97,12.33%
2018/12/9,Banner,线条飞跃-oppo-横幅,"3,598",16,2.77,0.77,0.44%
2018/12/9,开屏,全民跳一跳-酷派-开屏,9,1,0.17,18.89,11.11%
2018/12/9,原生,线条飞跃-oppo-插屏(原),"1,290",250,42.43,32.89,19.38%
2018/12/9,插屏,贪吃蛇大战2048-应用宝-激励插屏,0,0,0,0,0.00%
2018/12/9,Banner,贪吃蛇大战2048-九游-横幅,136,0,0.09,0.66,0.00%
2018/12/9,插屏,红心大战接龙-联想-插屏,85,2,0.7,8.24,2.35%
2018/12/9,插屏,疯狂投篮-应用宝-插屏,553,15,2.83,5.12,2.71%
2018/12/9,原生,英雄难过棍子关-百度-插屏(原),74,14,2.88,38.92,18.92%
2018/12/9,开屏,贪吃蛇大战20484399-开屏,8,2,0.27,33.75,25.00%
2018/12/9,Banner,纽扣的游戏-金立游戏-横幅,"4,069",53,5.62,1.38,1.30%
2018/12/9,插屏,八分音符酱-阿里云-插屏,0,0,0,0,0.00%
2018/12/9,原生,芝士就是力量-百度-插屏(原),10,1,0.14,14,10.00%
2018/12/9,Banner,全民跳一跳-小米-横幅,81,3,0.33,4.07,3.70%
2018/12/9,原生,飞刀射击-qihoo-开屏(原),115,8,1.26,10.96,6.96%
2018/12/9,插屏,指尖陀螺-联想-插屏,58,5,0.69,11.9,8.62%
2018/12/9,插屏,红心大战接龙-4399-插屏1,"2,065",44,5.49,2.66,2.13%
2018/12/9,原生,指尖飞车-qihoo-开屏(原),609,25,5.92,9.72,4.11%
2018/12/9,插屏,欢乐打豆豆-通用-插屏,725,14,1.19,1.64,1.93%
2018/12/9,插屏,开心玻璃杯-联想-插屏,"7,666",337,73.88,9.64,4.40%
2018/12/9,开屏,纽扣的游戏-oppo-开屏,"2,213",346,30.94,13.98,15.63%
2018/12/9,插屏,粘住火柴蜘蛛人-联想-插屏,427,20,2.68,6.28,4.68%
2018/12/9,开屏,保护气球-中兴-开屏,529,11,2.46,4.65,2.08%
2018/12/9,开屏,疯狂投篮-三星-开屏,320,36,6.38,19.94,11.25%
2018/12/9,原生,球球大战方块-4399-开屏(原),19,2,0.1,5.26,10.53%
2018/12/9,原生,指尖飞车-taptap-开屏(原),67,6,1.05,15.67,8.96%
2018/12/9,Banner,保护气球-好游-横幅,229,1,0.2,0.87,0.44%
2018/12/9,插屏,指尖飞车-三星-插屏,"4,451",156,22.67,5.09,3.50%
2018/12/9,插屏,欢乐打豆豆-联想-插屏,0,0,0,0,0.00%
2018/12/9,插屏,纽扣的游戏-oppo-插屏,0,0,0,0,0.00%
2018/12/9,开屏,开心玻璃杯-联想-开屏,"2,227",84,30.17,13.55,3.77%
2018/12/9,插屏,八分音符酱-阿里云-插屏-激励,0,0,0,0,0.00%
2018/12/9,插屏,十字绣-三星-插屏,"1,316",18,2.96,2.25,1.37%
2018/12/9,Banner,指尖飞车-qihoo-横幅,"4,170",16,1.69,0.41,0.38%
2018/12/9,原生,指尖飞车-oppo-插屏(原),"17,847","2,782",204.29,11.45,15.59%
2018/12/9,开屏,飞刀射击-小米-开屏,356,16,2.88,8.09,4.49%
2018/12/9,插屏,保护气球-小米-插屏,396,7,0.93,2.35,1.77%
2018/12/9,Banner,球球跳一跳-好游-横幅,45,3,0.26,5.78,6.67%
2018/12/9,Banner,完美贴合-qihoo-横幅,"1,575",7,0.59,0.37,0.44%
2018/12/9,Banner,掘地登山-oppo-横幅,"6,596",28,4.11,0.62,0.42%
2018/12/9,开屏,贪吃蛇大战2048-联想-开屏,250,29,7.96,31.84,11.60%
2018/12/9,原生,线条飞跃-4399-插屏(原),"1,219",170,38.13,31.28,13.95%
2018/12/9,原生,八分音符酱-oppo-开屏(原),"7,008",815,79.22,11.3,11.63%
2018/12/9,原生,指尖飞车-vivo-开屏(原),632,27,3.71,5.87,4.27%
2018/12/9,插屏,保护气球-vivo-插屏,430,21,2.98,6.93,4.88%
2018/12/9,Banner,飞刀射击-联想-横幅,292,2,0.33,1.13,0.68%
2018/12/9,原生,保护气球-oppo-插屏(自),"182,708","18,912","1,335.96",7.31,10.35%
2018/12/9,Banner,八分音符酱-九游-横幅,3,0,0,0,0.00%
2018/12/9,Banner,指尖飞车-华为-横幅,"104,164",676,52.52,0.5,0.65%
2018/12/9,原生,开心玻璃杯-qihoo-插屏(原),"19,681","1,856",115.07,5.85,9.43%
2018/12/9,Banner,线条飞跃-vivo-横幅,"2,835",14,1.74,0.61,0.49%
2018/12/9,插屏,面条滑溜溜-好游-插屏,"8,765",241,20.62,2.35,2.75%
2018/12/9,Banner,吃鸡大英雄-百度-横幅,"2,543",7,0.74,0.29,0.28%
2018/12/9,开屏,贪吃蛇大战2048-通用-开屏,528,36,4.87,9.22,6.82%
2018/12/9,原生,线条飞跃-vivo-开屏(原),521,56,8.25,15.83,10.75%
2018/12/9,插屏,飞刀射击-小米-插屏,661,25,2.3,3.48,3.78%
2018/12/9,原生,开心玻璃杯-应用宝-开屏(原),"23,691",362,41.6,1.76,1.53%
2018/12/9,开屏,贪吃蛇大战2048-小米-开屏,32,7,0.47,14.69,21.88%
2018/12/9,Banner,十字绣-联想-横幅,882,4,0.26,0.29,0.45%
2018/12/9,Banner,完美贴合-vivo-横幅,"12,842",29,6.03,0.47,0.23%
2018/12/9,Banner,开心玻璃杯-qihoo-横幅,"79,320",158,17.65,0.22,0.20%
2018/12/9,开屏,奇妙的森林-小米-开屏,12,3,0.22,18.33,25.00%
2018/12/9,插屏,球球跳一跳-联想-插屏,14,3,0.19,13.57,21.43%
2018/12/9,插屏,斗图大作战-插屏,13,0,0.01,0.77,0.00%
2018/12/9,插屏,纽扣的游戏-通用-插屏-新,0,0,0,0,0.00%
2018/12/9,Banner,全民跳一跳-努比亚-横幅,555,3,0.45,0.81,0.54%
2018/12/9,Banner,指尖飞车-联想-横幅,753,6,0.79,1.05,0.80%
2018/12/9,Banner,球球跳-联想-横幅,"1,045",7,0.61,0.58,0.67%
2018/12/9,插屏,魅影车手-好游-插屏,283,4,0.46,1.63,1.41%
2018/12/9,原生,十字绣-4399-开屏(原),"1,171",39,4.65,3.97,3.33%
2018/12/9,Banner,疯狂投篮-oppo-横幅,"27,990",646,43.2,1.54,2.31%
2018/12/9,插屏,保护气球-三星-插屏,"9,139",352,80.21,8.78,3.85%
2018/12/9,插屏,保护气球-好游-插屏,0,0,0,0,0.00%
2018/12/9,插屏,保护气球-中兴-插屏,"2,636",51,8.59,3.26,1.93%
2018/12/9,Banner,开心玻璃杯-联想-横幅,"10,941",38,5.48,0.5,0.35%
2018/12/9,原生,球球跳-oppo-开屏(原),788,101,12.01,15.24,12.82%
2018/12/9,开屏,十字绣-小米-开屏,653,53,7.08,10.84,8.12%
2018/12/9,原生,掘地登山-小米-开屏(原),97,10,1.07,11.03,10.31%
2018/12/9,原生,面条滑溜溜-oppo-开屏(原),723,26,4.7,6.5,3.60%
2018/12/9,原生,开心玻璃杯-wifi2-开屏(原),5,0,0.02,4,0.00%
2018/12/9,原生,纽扣的游戏-4399-插屏(原),644,115,30.64,47.58,17.86%
2018/12/9,原生,滚动的球球-小米-开屏(原),60,5,1.16,19.33,8.33%
2018/12/9,插屏,红心大战接龙-vivo-插屏,714,17,2.65,3.71,2.38%
2018/12/9,开屏,疯狂投篮-好游快爆-开屏,52,5,0.35,6.73,9.62%
2018/12/9,开屏,六角拼拼-联想-开屏,70,9,2.86,40.86,12.86%
2018/12/9,Banner,魅影车手-小米-横幅,105,1,0.2,1.9,0.95%
2018/12/9,原生,吃鸡大英雄-百度-开屏(原),"1,366",17,2.64,1.93,1.24%
2018/12/9,开屏,飞刀射击-联想-开屏,59,6,1.12,18.98,10.17%
2018/12/9,原生,保护气球-vivo-插屏(原),"28,145","5,015",924.33,32.84,17.82%
2018/12/9,开屏,地表最强音-oppo-开屏,102,8,1.53,15,7.84%
2018/12/9,原生,八分音符酱-小米-开屏（原）,823,93,12.28,14.92,11.30%
2018/12/9,Banner,疯狂投篮-好游快爆-横幅,428,10,1.38,3.22,2.34%
2018/12/9,开屏,纽扣的游戏-金立游戏-开屏,797,111,10.75,13.49,13.93%
2018/12/9,插屏,完美贴合-qihoo-插屏,395,19,0.99,2.51,4.81%
2018/12/9,Banner,开心玻璃杯-好游快爆-横幅,353,2,0.24,0.68,0.57%
2018/12/9,Banner,十字绣-4399-横幅,"9,466",16,1.93,0.2,0.17%
2018/12/9,插屏,六角拼拼-小米-激励插屏,0,0,0,0,0.00%
2018/12/9,开屏,十字绣-qihoo-开屏,187,9,1.34,7.17,4.81%
2018/12/9,原生,指尖飞车-oppo-开屏(原),"2,744",146,11.31,4.12,5.32%
2018/12/9,开屏,贪吃蛇大战2048-三星-开屏,243,19,2.56,10.53,7.82%
2018/12/9,插屏,寻光-联想-插屏,63,2,0.18,2.86,3.17%
2018/12/9,Banner,保护气球-联想-横幅,"3,649",25,3.79,1.04,0.69%
2018/12/9,Banner,指尖飞车-oppo-横幅,"16,813",94,9.17,0.55,0.56%
2018/12/9,Banner,吃鸡大英雄-vivo-横幅,"7,148",75,9,1.26,1.05%
2018/12/9,Banner,欢乐球球-4399-横幅,886,0,0.01,0.01,0.00%
2018/12/9,插屏,球球大战方块-好游-插屏,26,1,0.01,0.38,3.85%
2018/12/9,开屏,六角拼拼-金立游戏-开屏,30,0,0.03,1,0.00%
2018/12/9,Banner,球球大战方块-联想-横幅,462,0,0,0,0.00%
2018/12/9,插屏,面条滑溜溜-oppo-插屏,2,1,0.09,45,50.00%
2018/12/9,原生,八分音符酱-4399-退出广告-自,49,0,0.07,1.43,0.00%
2018/12/9,插屏,地表最强音-oppo-插屏,224,11,1.71,7.63,4.91%
2018/12/9,插屏,全民跳一跳-4399-插屏,4,1,0.18,45,25.00%
2018/12/9,原生,贪吃蛇大战2048-vivo-插屏(原),"1,238",211,30.4,24.56,17.04%
2018/12/9,开屏,面条滑溜溜-oppo-开屏,0,0,0,0,0.00%
2018/12/9,插屏,玩转羽毛球-通用-插屏,0,0,0,0,0.00%
2018/12/9,Banner,掘地登山-联想-横幅,110,0,0.02,0.18,0.00%
2018/12/9,开屏,贪吃蛇大战2048-oppo-开屏,313,38,4.62,14.76,12.14%
2018/12/9,开屏,跳弹-oppo-开屏,2,0,0,0,0.00%
2018/12/9,开屏,完美贴合-vivo-开屏,17,3,0.3,17.65,17.65%
2018/12/9,原生,掘地登山-oppo-插屏(原),"3,760",583,114.69,30.5,15.51%
2018/12/9,原生,保护气球-vivo-开屏(原),"18,485",989,210.74,11.4,5.35%
2018/12/9,原生,疯狂投篮-qihoo-开屏(原),141,12,1.05,7.45,8.51%
2018/12/9,Banner,纽扣的游戏-oppo-横幅,"4,529",91,7.41,1.64,2.01%
2018/12/9,插屏,皮皮虾我们走-taptap-插屏,16,1,0.07,4.38,6.25%
2018/12/9,Banner,指尖飞车-百度-横幅,28,0,0,0,0.00%
2018/12/9,插屏,吃鸡大英雄-小米-插屏,"1,778",20,2.13,1.2,1.12%
2018/12/9,开屏,奇妙的森林-联想-开屏,1,0,0,0,0.00%
2018/12/9,原生,粘住火柴蜘蛛人-vivo-插屏(原),"10,587","2,550",507.88,47.97,24.09%
2018/12/9,插屏,指尖陀螺-努比亚-插屏,131,1,0.09,0.69,0.76%
2018/12/9,Banner,贪吃大作战-华为-横幅,"1,838,117","6,355",541.33,0.29,0.35%
2018/12/9,原生,纽扣的游戏-华为-插屏(原),506,75,5.3,10.47,14.82%
2018/12/9,插屏,寻光-金立游戏-插屏,0,0,0,0,0.00%
2018/12/9,插屏,滚动的球球-联想-插屏,859,35,3.62,4.21,4.07%
2018/12/9,原生,芝士就是力量-oppo-插屏(原),"23,560","2,280",180.31,7.65,9.68%
2018/12/9,Banner,完美贴合-小米-横幅,"1,216",0,0.21,0.17,0.00%
2018/12/9,原生,纽扣的游戏-小米-开屏(原),133,19,2.02,15.19,14.29%
2018/12/9,Banner,线条飞跃-qihoo-横幅,"2,658",12,1.53,0.58,0.45%
2018/12/9,原生,开心玻璃杯-应用宝-插屏(原),"64,326","2,572",178.61,2.78,4.00%
2018/12/9,原生,疯狂投篮-qihoo-插屏(原),450,57,9.22,20.49,12.67%
2018/12/9,插屏,贪吃蛇大战2048-小米-插屏,40,3,0.15,3.75,7.50%
2018/12/9,开屏,开心玻璃杯-好游快爆-开屏,75,7,1.39,18.53,9.33%
2018/12/9,插屏,全民跳一跳-oppo-插屏,"5,890",258,22.01,3.74,4.38%
2018/12/9,Banner,开心玻璃杯-应用宝-横幅,"142,624",160,20.71,0.15,0.11%
2018/12/9,插屏,十字绣-小米-激励插屏,0,0,0,0,0.00%
2018/12/9,开屏,保护气球-好游-开屏,1,0,0,0,0.00%
2018/12/9,原生,开心玻璃杯-中兴-插屏(原),"13,193",759,35.75,2.71,5.75%
2018/12/9,开屏,红心大战接龙-联想-开屏,61,2,0.38,6.23,3.28%
2018/12/9,原生,皮皮虾我们走-百度-退出广告-自,0,0,0,0,0.00%
2018/12/9,插屏,寻光-百度-插屏,36,1,0.12,3.33,2.78%
2018/12/9,插屏,红心大战接龙-小米-插屏,"1,968",47,4.67,2.37,2.39%
2018/12/9,开屏,地表最强音-金立游戏-开屏,13,0,0.01,0.77,0.00%
2018/12/9,原生,线条飞跃-4399-开屏(原),611,48,9.06,14.83,7.86%
2018/12/9,原生,粘住火柴蜘蛛人-小米-插屏(原),521,63,6.34,12.17,12.09%
2018/12/9,开屏,一球爆破-vivo-开屏,199,18,2.77,13.92,9.05%
2018/12/9,Banner,红心大战接龙-4399-横幅1,"5,526",11,1.07,0.19,0.20%
2018/12/9,原生,完美贴合-vivo-插屏(原),"7,541",677,118.24,15.68,8.98%
2018/12/9,开屏,保护气球-金立游戏-开屏,457,29,3.43,7.51,6.35%
2018/12/9,原生,贪吃蛇大战20484399-退出广告-自,3,0,0,0,0.00%
2018/12/9,Banner,八分音符酱-酷派-横幅,202,2,0.19,0.94,0.99%
2018/12/9,插屏,贪吃大作战-三星-插屏,"78,733","3,875",877.43,11.14,4.92%
2018/12/9,Banner,开心玻璃杯-oppo-横幅,"26,176",76,8.25,0.32,0.29%
2018/12/9,开屏,八分音符酱-vivo-开屏,44,4,0.44,10,9.09%
2018/12/9,插屏,贪吃蛇大战20484399-插屏,22,1,0.28,12.73,4.55%
2018/12/9,原生,指尖飞车-taptap-插屏(原),64,13,1.78,27.81,20.31%
2018/12/9,Banner,指尖飞车-小米-横幅,152,0,0.04,0.26,0.00%
2018/12/9,插屏,欢乐打豆豆-通用-插屏-激励,0,0,0,0,0.00%
2018/12/9,开屏,贪吃大作战-三星-开屏,"32,044",923,216.36,6.75,2.88%
2018/12/9,Banner,粘住火柴蜘蛛人-小米-横幅,793,0,0.11,0.14,0.00%
2018/12/9,插屏,活色生香换装-插屏,0,0,0,0,0.00%
2018/12/9,原生,拥挤战争-4399-开屏(原),"241,201","21,871","5,375.49",22.29,9.07%
2018/12/9,原生,纽扣的游戏-华为-开屏(原),"6,465",750,65.52,10.13,11.60%
2018/12/9,插屏,保护气球-4399-插屏,753,22,1.95,2.59,2.92%
2018/12/9,插屏,寻光-应用宝-插屏,300,10,1.48,4.93,3.33%
2018/12/9,原生,欢乐打豆豆-qihoo-开屏(原),29,2,0.23,7.93,6.90%
2018/12/9,原生,飞刀射击-oppo-开屏(原),"1,727",118,10.42,6.03,6.83%
2018/12/9,开屏,八分音符酱-百度-开屏,"1,458",77,10.69,7.33,5.28%
2018/12/9,Banner,开心玻璃杯-wifi-横幅,628,1,0.14,0.22,0.16%
2018/12/9,开屏,跳弹4399-开屏,1,0,0,0,0.00%
2018/12/9,开屏,球球跳一跳-联想-开屏,17,3,0.29,17.06,17.65%
2018/12/9,插屏,保护气球-taptap-插屏,161,12,1.8,11.18,7.45%
2018/12/9,Banner,纽扣的游戏-华为-横幅,"80,066",843,58.65,0.73,1.05%
2018/12/9,开屏,欢乐打豆豆-oppo-开屏,"2,549",242,33.42,13.11,9.49%
2018/12/9,Banner,指尖陀螺-vivo-横幅,"5,799",112,12.88,2.22,1.93%
2018/12/9,Banner,粘住火柴蜘蛛人-中兴-横幅,"6,249",25,4.41,0.71,0.40%
2018/12/9,原生,拥挤战争-好游-开屏(原),"8,374",575,109.98,13.13,6.87%
2018/12/9,插屏,线条飞跃-小米-插屏,255,7,0.68,2.67,2.75%
2018/12/9,开屏,欢乐球球-4399-开屏,117,13,1.77,15.13,11.11%
2018/12/9,原生,开心玻璃杯-vivo-插屏（1）,"56,581","4,044",732.97,12.95,7.15%
2018/12/9,插屏,面条滑溜溜-qihoo-插屏,255,7,0.64,2.51,2.75%
2018/12/9,插屏,八分音符-纽扣助手-插屏,120,1,0.16,1.33,0.83%
2018/12/9,原生,芝士就是力量-qihoo-开屏(原),36,1,0.2,5.56,2.78%
2018/12/9,Banner,十字绣hj-hj-横幅,22,0,0.01,0.45,0.00%
2018/12/9,原生,粘住火柴蜘蛛人-中兴-插屏(原),"1,656",180,28.03,16.93,10.87%
2018/12/9,插屏,八分音符酱-魅族-插屏-新,1,0,0,0,0.00%
2018/12/9,插屏,疯狂投篮-九游-插屏,0,0,0,0,0.00%
2018/12/9,插屏,纽扣的游戏-联想-插屏,227,13,1.86,8.19,5.73%
2018/12/9,Banner,指尖陀螺-4399-横幅,5,0,0,0,0.00%
2018/12/9,插屏,纽扣的游戏-九游-插屏,0,0,0,0,0.00%
2018/12/9,开屏,指尖陀螺-阿里云-开屏-新,0,0,0,0,0.00%
2018/12/9,插屏,纽扣的游戏-vivo-插屏,107,19,2.4,22.43,17.76%
2018/12/9,原生,指尖飞车-4399-开屏(原),"1,937",92,15.37,7.93,4.75%
2018/12/9,插屏,贪吃蛇大战2048hj-hj-插屏,7,1,0.07,10,14.29%
2018/12/9,插屏,保护气球-金立游戏-插屏,"1,354",46,5.7,4.21,3.40%
2018/12/9,插屏,完美贴合-vivo-插屏,85,1,0.13,1.53,1.18%
2018/12/9,开屏,指尖陀螺-小米-开屏,218,2,0.6,2.75,0.92%
2018/12/9,插屏,十字绣-qihoo-插屏,299,34,2.67,8.93,11.37%
2018/12/9,开屏,面条滑溜溜-好游-开屏,474,26,3.9,8.23,5.49%
2018/12/9,原生,保护气球-4399-插屏(原),"6,573",630,167.71,25.51,9.58%
2018/12/9,开屏,完美贴合-小米-开屏,9,1,0.12,13.33,11.11%
2018/12/9,Banner,指尖陀螺-小米-横幅,894,19,1.77,1.98,2.13%
2018/12/9,插屏,飞刀射击-联想-插屏,31,2,0.2,6.45,6.45%
2018/12/9,插屏,全民跳一跳-努比亚-插屏,536,16,2.78,5.19,2.99%
2018/12/9,开屏,皮皮虾我们走-oppo-开屏,4,0,0.01,2.5,0.00%
2018/12/9,开屏,线条飞跃-qihoo-开屏,178,14,1.83,10.28,7.87%
2018/12/9,开屏,地表最强音-应用宝-开屏,5,0,0.01,2,0.00%
2018/12/9,插屏,开心玻璃杯-好游快爆-插屏,67,4,0.23,3.43,5.97%
2018/12/9,Banner,面条滑溜溜-好游-横幅,"9,363",17,2.31,0.25,0.18%
2018/12/9,原生,贪吃大作战-华为-开屏(原),"176,288","9,865",790.59,4.48,5.60%
2018/12/9,开屏,一球爆破-小米-开屏,12,0,0.01,0.83,0.00%
2018/12/9,Banner,六角拼拼-金立游戏-横幅,"1,012",1,0.03,0.03,0.10%
2018/12/9,开屏,十字绣-4399-开屏,76,5,0.68,8.95,6.58%
2018/12/9,开屏,滚动的球球-联想-开屏,137,20,2.96,21.61,14.60%
2018/12/9,原生,球球跳一跳-qihoo-插屏(原),56,15,2.14,38.21,26.79%
2018/12/9,Banner,跳弹4399-横幅,31,0,0,0,0.00%
2018/12/9,原生,十字绣-oppo-开屏（自）,"2,113",133,20.75,9.82,6.29%
2018/12/9,Banner,地表最强音-应用宝-横幅,1,0,0,0,0.00%
2018/12/9,Banner,红心大战接龙-vivo-横幅,"27,036",81,12.55,0.46,0.30%
2018/12/9,Banner,地表最强音-oppo-横幅,62,1,0.11,1.77,1.61%
2018/12/9,Banner,保护气球-金立游戏-横幅,"1,784",11,1.83,1.03,0.62%
2018/12/9,Banner,吃鸡大英雄-好游-横幅,960,6,0.86,0.9,0.63%
2018/12/9,插屏,飞刀射击-4399-插屏,161,8,0.8,4.97,4.97%
2018/12/9,Banner,地表最强音-小米-横幅,4,0,0,0,0.00%
2018/12/9,插屏,欢乐打豆豆-oppo-激励插屏,0,0,0,0,0.00%
2018/12/9,开屏,球球跳-联想-开屏,285,27,4.82,16.91,9.47%
2018/12/9,原生,面条滑溜溜-vivo-插屏(原生),"11,198","1,587",264.38,23.61,14.17%
2018/12/9,开屏,疯狂投篮4399-开屏,185,8,1.31,7.08,4.32%
2018/12/9,原生,面条滑溜溜-vivo-插屏(原),74,19,2.51,33.92,25.68%
2018/12/9,原生,欢乐打豆豆-qihoo-插屏(原),27,6,1.23,45.56,22.22%
2018/12/9,Banner,滑稽大冒险-横幅,240,3,0.54,2.25,1.25%
2018/12/9,原生,芝士就是力量-好游-插屏（原）,"1,131",64,5.51,4.87,5.66%
2018/12/9,开屏,吃鸡大英雄-tap-开屏,"1,188",23,2.68,2.26,1.94%
2018/12/9,原生,保护气球-qihoo-开屏(原),"4,365",263,25.49,5.84,6.03%
2018/12/9,Banner,贪吃蛇大战2048-oppo-横幅(原),"6,810",58,5.68,0.83,0.85%
2018/12/9,Banner,地表最强音-金立游戏-横幅,18,0,0,0,0.00%
2018/12/9,原生,面条滑溜溜-oppo-插屏(原生),"2,393",360,51.11,21.36,15.04%
2018/12/9,Banner,英雄难过棍子关-百度-横幅,218,1,0.1,0.46,0.46%
2018/12/9,原生,贪吃蛇大战2048-oppo-插屏(原),"3,400",591,35.54,10.45,17.38%
2018/12/9,插屏,八分音符酱-百度-插屏,44,3,0.58,13.18,6.82%
2018/12/9,Banner,滚动的球球-联想-横幅,737,0,0.04,0.05,0.00%
2018/12/9,Banner,开心玻璃杯-vivo-横幅,"112,511",168,28.76,0.26,0.15%
2018/12/9,原生,贪吃蛇大战2048-qihoo-插屏1,435,45,6.84,15.72,10.34%
2018/12/9,开屏,球球跳-oppo-开屏,30,8,0.57,19,26.67%
2018/12/9,开屏,保护气球-oppo-开屏,145,18,2.48,17.1,12.41%
2018/12/9,开屏,十字绣-金立游戏-开屏,327,22,2.91,8.9,6.73%
2018/12/9,Banner,完美贴合-4399-横幅,497,0,0.05,0.1,0.00%
2018/12/9,插屏,全民跳一跳-小米-插屏,161,8,0.93,5.78,4.97%
2018/12/9,原生,球球大战方块-4399-插屏(原),34,1,0.15,4.41,2.94%
2018/12/9,原生,滚动的球球-oppo-插屏(原),"6,154",963,56,9.1,15.65%
2018/12/9,插屏,指尖陀螺-oppo-插屏,"38,216","2,008",188.06,4.92,5.25%
2018/12/9,Banner,纽扣的游戏-vivo-横幅,"1,277",8,0.95,0.74,0.63%
