时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-11-20,插屏,纽扣的游戏-百度-插屏,0,0,0.00,0.00,0.00%
2018-11-20,开屏,羽毛球大乱斗-开屏,25,3,0.37,14.80,12.00%
2018-11-20,开屏,寻光-魅族-开屏,14,5,0.24,17.14,35.71%
2018-11-20,插屏,全民跳跳跳-taptap-插屏,7,1,0.20,28.57,14.29%
2018-11-20,Banner,面条滑溜溜-qihoo-横幅,"7,393",29,3.40,0.46,0.39%
2018-11-20,原生,贪吃蛇大战2048-魅族-开屏(原),57,13,1.10,19.30,22.81%
2018-11-20,插屏,暖暖换装物语-插屏,0,0,0.00,0.00,0.00%
2018-11-20,插屏,指尖飞车-qihoo-插屏,158,20,0.31,1.96,12.66%
2018-11-20,插屏,吃鸡大英雄-联想-插屏,3,0,0.00,0.00,0.00%
2018-11-20,Banner,飞刀射击-oppo-横幅,"2,326",23,2.28,0.98,0.99%
2018-11-20,开屏,十字绣-oppo-开屏,42,11,1.90,45.24,26.19%
2018-11-20,插屏,指尖陀螺-小米-插屏,198,12,1.20,6.06,6.06%
2018-11-20,Banner,欢乐球球-联想-横幅,64,1,0.08,1.25,1.56%
2018-11-20,原生,贪吃蛇大战2048-小米-开屏(原),70,10,1.47,21.00,14.29%
2018-11-20,Banner,指尖陀螺-联想-横幅,14,2,0.16,11.43,14.29%
2018-11-20,Banner,贪吃蛇大战2048-三星-横幅,289,4,0.32,1.11,1.38%
2018-11-20,插屏,飞刀射击-oppo-插屏,459,28,1.28,2.79,6.10%
2018-11-20,原生,十字绣-4399-插屏(原),452,134,7.88,17.43,29.65%
2018-11-20,插屏,i6066-插屏,9,1,0.15,16.67,11.11%
2018-11-20,插屏,开心玻璃杯-小米-插屏,231,14,0.31,1.34,6.06%
2018-11-20,原生,芝士就是力量-百度-开屏(原),82,7,2.04,24.88,8.54%
2018-11-20,开屏,开心玻璃杯-oppo-开屏,633,19,5.08,8.03,3.00%
2018-11-20,Banner,一球爆破-小米-横幅,168,0,0.01,0.06,0.00%
2018-11-20,插屏,跳弹-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-11-20,开屏,滚动的球球-小米-开屏,4,0,0.00,0.00,0.00%
2018-11-20,Banner,一球爆破-联想-横幅,83,0,0.04,0.48,0.00%
2018-11-20,开屏,面条滑溜溜-vivo-开屏,17,1,0.07,4.12,5.88%
2018-11-20,Banner,十字绣-vivo-横幅,"15,408",64,8.36,0.54,0.42%
2018-11-20,开屏,滑稽大冒险-开屏,4,0,0.00,0.00,0.00%
2018-11-20,开屏,奇妙的森林-金立游戏-开屏,2,0,0.00,0.00,0.00%
2018-11-20,原生,保护气球-oppo-插屏(原生),"45,001","11,591",569.00,12.64,25.76%
2018-11-20,原生,疯狂投篮-通用-退出广告-自,14,0,0.00,0.00,0.00%
2018-11-20,Banner,芝士就是力量-4399-横幅,1,0,0.00,0.00,0.00%
2018-11-20,开屏,指尖陀螺-oppo-开屏,"6,498",424,33.99,5.23,6.53%
2018-11-20,插屏,飞刀射击-vivo-插屏,784,28,3.38,4.31,3.57%
2018-11-20,Banner,球球跳一跳-百度-横幅,21,0,0.01,0.48,0.00%
2018-11-20,原生,魅影车手-oppo-插屏(原),"4,723","1,632",25.45,5.39,34.55%
2018-11-20,Banner,吃鸡大英雄-联想-横幅,5,0,0.00,0.00,0.00%
2018-11-20,Banner,指尖飞车-vivo-横幅,22,0,0.00,0.00,0.00%
2018-11-20,开屏,开心玻璃杯-vivo-开屏,"1,792",87,12.26,6.84,4.85%
2018-11-20,原生,十字绣-vivo-开屏（自）,"1,829",137,12.75,6.97,7.49%
2018-11-20,插屏,球球跳一跳-百度-插屏,5,0,0.00,0.00,0.00%
2018-11-20,Banner,保护气球-4399-横幅,"7,760",46,5.08,0.65,0.59%
2018-11-20,开屏,欢乐打豆豆-魅族-开屏,35,2,0.69,19.71,5.71%
2018-11-20,开屏,欢乐打豆豆-魅族-激励开屏,2,0,0.00,0.00,0.00%
2018-11-20,原生,贪吃蛇大战2048-小米-插屏(原),178,51,2.73,15.34,28.65%
2018-11-20,Banner,指尖飞车-应用宝-横幅,6,0,0.00,0.00,0.00%
2018-11-20,Banner,欢乐打豆豆-应用宝-横幅,"3,317",20,2.09,0.63,0.60%
2018-11-20,开屏,寻光-百度-开屏,8,0,0.01,1.25,0.00%
2018-11-20,Banner,贪吃蛇大战2048-vivo-横幅,835,8,1.23,1.47,0.96%
2018-11-20,插屏,贪吃蛇大战2048-华为-插屏,2,0,0.00,0.00,0.00%
2018-11-20,插屏,红心大战接龙-金立游戏-插屏,325,10,1.54,4.74,3.08%
2018-11-20,插屏,指尖飞车-应用宝-插屏,70,4,0.54,7.71,5.71%
2018-11-20,Banner,指尖陀螺-oppo-横幅,"10,703",266,20.02,1.87,2.49%
2018-11-20,原生,疯狂投篮-oppo-开屏(原),"1,047",225,10.77,10.29,21.49%
2018-11-20,Banner,疯狂投篮-vivo-横幅,"3,335",130,10.44,3.13,3.90%
2018-11-20,Banner,纽扣的游戏-联想-横幅,37,0,0.00,0.00,0.00%
2018-11-20,原生,欢乐打豆豆-小米-退出广告-自,0,0,0.00,0.00,0.00%
2018-11-20,Banner,开心玻璃杯-小米-横幅,"2,865",15,1.09,0.38,0.52%
2018-11-20,开屏,贪吃蛇大战2048-oppo-开屏-激励,2,0,0.00,0.00,0.00%
2018-11-20,插屏,芝士就是力量-联想-插屏,15,0,0.00,0.00,0.00%
2018-11-20,开屏,飞刀射击-oppo-开屏,474,33,4.27,9.01,6.96%
2018-11-20,插屏,贪吃蛇大战2048-三星-插屏,177,9,0.83,4.69,5.08%
2018-11-20,插屏,六角拼拼-oppo-插屏,"1,276",48,5.46,4.28,3.76%
2018-11-20,原生,完美贴合-oppo-开屏(原),730,39,3.89,5.33,5.34%
2018-11-20,Banner,球球跳-vivo-横幅,"3,038",26,3.79,1.25,0.86%
2018-11-20,插屏,贪吃蛇大战2048-九游-插屏,3,0,0.00,0.00,0.00%
2018-11-20,原生,纽扣的游戏-4399-开屏(原),124,12,1.75,14.11,9.68%
2018-11-20,Banner,面条滑溜溜-oppo-横幅,"2,517",13,1.29,0.51,0.52%
2018-11-20,插屏,欢乐打豆豆-三星-插屏,"1,698",56,5.21,3.07,3.30%
2018-11-20,原生,开心玻璃杯-4399-插屏(原),"20,464","3,558",270.59,13.22,17.39%
2018-11-20,Banner,贪吃蛇大战20484399-banner,794,4,0.64,0.81,0.50%
2018-11-20,插屏,十字绣-联想-插屏,115,24,1.31,11.39,20.87%
2018-11-20,原生,吃鸡大英雄-oppo-开屏(原),"2,161",271,9.75,4.51,12.54%
2018-11-20,插屏,一球爆破-小米-插屏,173,3,0.41,2.37,1.73%
2018-11-20,插屏,纽扣的游戏-华为-插屏,6,4,0.08,13.33,66.67%
2018-11-20,原生,开心玻璃杯-中兴-开屏(原),688,76,2.61,3.79,11.05%
2018-11-20,原生,开心玻璃杯-wifi2-插屏(原),29,10,0.39,13.45,34.48%
2018-11-20,插屏,疯狂投篮-通用-插屏,22,2,0.29,13.18,9.09%
2018-11-20,Banner,奇侠怪招-横幅-新,472,0,0.05,0.11,0.00%
2018-11-20,Banner,十字绣-小米-横幅,"1,057",4,0.37,0.35,0.38%
2018-11-20,开屏,一球爆破-oppo-开屏,259,25,2.73,10.54,9.65%
2018-11-20,插屏,一球爆破-oppo-插屏,736,39,1.81,2.46,5.30%
2018-11-20,Banner,芝士就是力量-vivo-横幅,1,0,0.00,0.00,0.00%
2018-11-20,原生,跳弹-4399-退出广告-自,1,0,0.00,0.00,0.00%
2018-11-20,Banner,面条滑溜溜-vivo-横幅,"8,423",22,2.53,0.30,0.26%
2018-11-20,Banner,欢乐打豆豆-通用-横幅,"1,547",7,0.70,0.45,0.45%
2018-11-20,开屏,红心大战接龙-vivo-开屏,388,17,4.27,11.01,4.38%
2018-11-20,原生,贪吃蛇大战2048-vivo-开屏(原),198,39,3.64,18.38,19.70%
2018-11-20,Banner,跳弹-通用-横幅,"3,056",9,1.46,0.48,0.29%
2018-11-20,开屏,疯狂投篮-vivo-开屏,387,61,7.32,18.91,15.76%
2018-11-20,Banner,球球大战方块-oppo-横幅,"1,930",7,0.56,0.29,0.36%
2018-11-20,插屏,奇侠怪招-插屏-新,0,0,0.00,0.00,0.00%
2018-11-20,Banner,跳弹-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-11-20,原生,疯狂投篮-oppo-插屏(原),"5,173","2,630",52.19,10.09,50.84%
2018-11-20,Banner,面条滑溜溜-小米-横幅,56,0,0.00,0.00,0.00%
2018-11-20,开屏,红心大战接龙-小米-开屏,386,19,3.80,9.84,4.92%
2018-11-20,插屏,球球大战方块-好游-激励插屏,29,1,0.01,0.34,3.45%
2018-11-20,开屏,八分音符酱-小米-开屏,11,1,0.28,25.45,9.09%
2018-11-20,插屏,疯狂投篮-oppo-插屏,820,79,6.02,7.34,9.63%
2018-11-20,原生,面条滑溜溜-oppo-开屏（自）,398,40,3.57,8.97,10.05%
2018-11-20,Banner,贪吃蛇大战2048-通用-banner,746,0,0.04,0.05,0.00%
2018-11-20,Banner,欢乐球球-tap-横幅,165,0,0.01,0.06,0.00%
2018-11-20,Banner,六角拼拼-oppo-横幅,"5,296",19,3.05,0.58,0.36%
2018-11-20,开屏,吃鸡大英雄-好游-开屏,454,13,1.40,3.08,2.86%
2018-11-20,原生,芝士就是力量-vivo-开屏(原),1,0,0.00,0.00,0.00%
2018-11-20,Banner,八分音符酱-vivo-横幅,"6,864",25,3.14,0.46,0.36%
2018-11-20,开屏,指尖陀螺-努比亚-开屏,3,1,0.08,26.67,33.33%
2018-11-20,插屏,掌上修仙-插屏,0,0,0.00,0.00,0.00%
2018-11-20,开屏,疯狂投篮-应用宝-激励开屏,7,1,0.25,35.71,14.29%
2018-11-20,原生,十字绣-oppo-插屏（自）,"1,618",643,34.77,21.49,39.74%
2018-11-20,开屏,球球跳一跳-好游-开屏,4,0,0.00,0.00,0.00%
2018-11-20,插屏,欢乐球球-4399-插屏,164,15,1.20,7.32,9.15%
2018-11-20,原生,吃鸡大英雄-魅族-开屏（原）,581,41,3.71,6.39,7.06%
2018-11-20,Banner,指尖飞车-4399-横幅,779,13,0.54,0.69,1.67%
2018-11-20,原生,开心玻璃杯-wifi-插屏(原),"2,841",968,20.76,7.31,34.07%
2018-11-20,插屏,贪吃蛇大战2048-联想-插屏,102,10,0.68,6.67,9.80%
2018-11-20,Banner,六角拼拼-小米-横幅,"2,604",9,1.48,0.57,0.35%
2018-11-20,Banner,八分音符酱-oppo-横幅,163,0,0.01,0.06,0.00%
2018-11-20,开屏,纽扣的游戏-三星-开屏,390,47,6.59,16.90,12.05%
2018-11-20,原生,保护气球-taptap-开屏(原),121,8,1.37,11.32,6.61%
2018-11-20,插屏,贪吃蛇大战2048-通用-插屏,410,21,2.01,4.90,5.12%
2018-11-20,Banner,贪吃蛇大战2048-金立游戏-横幅,8,0,0.00,0.00,0.00%
2018-11-20,Banner,八分音符酱-小米-横幅,84,0,0.01,0.12,0.00%
2018-11-20,插屏,八分音符酱-联想-插屏-新,0,0,0.00,0.00,0.00%
2018-11-20,开屏,贪吃大作战-魅族-开屏,73,8,0.57,7.81,10.96%
2018-11-20,原生,吃鸡大英雄-qihoo-开屏(原),507,92,3.29,6.49,18.15%
2018-11-20,Banner,疯狂投篮-魅族-横幅1,40,4,0.54,13.50,10.00%
2018-11-20,开屏,面条滑溜溜-联想-开屏,123,12,1.24,10.08,9.76%
2018-11-20,Banner,贪吃蛇大战2048hj-hj-横幅,35,0,0.00,0.00,0.00%
2018-11-20,原生,面条滑溜溜-oppo-插屏（自）,"1,450",641,15.82,10.91,44.21%
2018-11-20,插屏,地表最强音-魅族-插屏,10,1,0.01,1.00,10.00%
2018-11-20,Banner,红心大战接龙-小米-横幅,"3,258",7,1.16,0.36,0.21%
2018-11-20,开屏,保护气球-qihoo-开屏,9,1,0.07,7.78,11.11%
2018-11-20,原生,完美贴合-百度-开屏(原),38,2,0.26,6.84,5.26%
2018-11-20,原生,滚动的球球-oppo-开屏(原),286,60,3.46,12.10,20.98%
2018-11-20,插屏,欢乐打豆豆-魅族-插屏,109,3,0.45,4.13,2.75%
2018-11-20,开屏,八分音符酱-努比亚-开屏,27,1,0.89,32.96,3.70%
2018-11-20,开屏,十字绣-vivo-开屏,5,1,0.19,38.00,20.00%
2018-11-20,插屏,欢乐球球-联想-插屏,30,5,0.43,14.33,16.67%
2018-11-20,Banner,十字绣-oppo-横幅,"6,234",38,2.97,0.48,0.61%
2018-11-20,Banner,指尖陀螺-努比亚-横幅,8,0,0.00,0.00,0.00%
2018-11-20,原生,魅影车手-oppo-开屏(原),479,88,5.00,10.44,18.37%
2018-11-20,开屏,十字绣-金立游戏-激励开屏,36,1,0.07,1.94,2.78%
2018-11-20,开屏,斗图大作战-开屏,10,2,0.49,49.00,20.00%
2018-11-20,插屏,十字绣-应用宝-插屏,743,206,1.64,2.21,27.73%
2018-11-20,Banner,开心玻璃杯-wifi2-横幅,58,0,0.00,0.00,0.00%
2018-11-20,开屏,欢乐球球-联想-开屏,16,2,0.08,5.00,12.50%
2018-11-20,插屏,球球跳一跳-小米-插屏,0,0,0.00,0.00,0.00%
2018-11-20,插屏,指尖飞车-oppo-插屏,0,0,0.00,0.00,0.00%
2018-11-20,Banner,十字绣-魅族-横幅,682,5,0.58,0.85,0.73%
2018-11-20,开屏,贪吃大作战-华为-开屏,696,50,4.03,5.79,7.18%
2018-11-20,开屏,贪吃蛇大战2048-努比亚-开屏,69,3,0.57,8.26,4.35%
2018-11-20,Banner,吃鸡大英雄-中兴-横幅,"1,267",11,0.84,0.66,0.87%
2018-11-20,插屏,贪吃大作战-华为-插屏,"2,893",220,6.82,2.36,7.60%
2018-11-20,开屏,欢乐打豆豆-通用-开屏,82,8,1.03,12.56,9.76%
2018-11-20,插屏,完美贴合-联想-插屏,82,0,0.01,0.12,0.00%
2018-11-20,Banner,八分音符酱4399-横幅,801,3,0.34,0.42,0.37%
2018-11-20,Banner,芝士就是力量-好游-横幅,"2,415",5,0.64,0.27,0.21%
2018-11-20,Banner,八分音符酱-努比亚-横幅,230,2,0.12,0.52,0.87%
2018-11-20,插屏,十字绣-小米-插屏,"1,388",275,2.57,1.85,19.81%
2018-11-20,Banner,六角拼拼-魅族-横幅,70,0,0.00,0.00,0.00%
2018-11-20,开屏,欢乐打豆豆-小米-激励开屏,72,5,0.86,11.94,6.94%
2018-11-20,Banner,红心大战接龙-qihoo-横幅,832,4,0.43,0.52,0.48%
2018-11-20,开屏,八分音符酱-酷派-开屏,18,1,0.37,20.56,5.56%
2018-11-20,Banner,完美贴合-百度-横幅,574,1,0.25,0.44,0.17%
2018-11-20,Banner,疯狂投篮-通用-横幅,33,1,0.12,3.64,3.03%
2018-11-20,开屏,红心大战接龙-金立游戏-开屏,213,12,1.60,7.51,5.63%
2018-11-20,插屏,球球跳-oppo-插屏,"2,086",188,11.80,5.66,9.01%
2018-11-20,插屏,守卫GDP-taptap-插屏,9,0,0.00,0.00,0.00%
2018-11-20,Banner,保护气球-taptap-横幅,"1,248",2,0.61,0.49,0.16%
2018-11-20,插屏,线条飞跃-好游-插屏,12,0,0.01,0.83,0.00%
2018-11-20,Banner,球球跳-oppo-横,"5,852",50,5.40,0.92,0.85%
2018-11-20,插屏,疯狂投篮4399-插,461,24,2.17,4.71,5.21%
2018-11-20,Banner,滚动的球球-小米-横幅,8,0,0.00,0.00,0.00%
2018-11-20,Banner,线条飞跃-小米-横幅,61,0,0.00,0.00,0.00%
2018-11-20,Banner,芝士就是力量-oppo-横幅,"6,840",13,2.33,0.34,0.19%
2018-11-20,原生,完美贴合-百度-插屏(原),311,25,1.39,4.47,8.04%
2018-11-20,开屏,六角拼拼-vivo-开屏,"1,026",64,7.35,7.16,6.24%
2018-11-20,开屏,寻光-应用宝-开屏,72,6,0.91,12.64,8.33%
2018-11-20,插屏,红心大战接龙-qihoo-插屏,112,6,0.72,6.43,5.36%
2018-11-20,原生,完美贴合-4399-插屏(原),413,48,3.68,8.91,11.62%
2018-11-20,原生,开心玻璃杯-小米-插屏(原),"2,211",277,30.65,13.86,12.53%
2018-11-20,开屏,寻光-小米-开屏,0,0,0.00,0.00,0.00%
2018-11-20,Banner,奇妙的森林-小米-横幅,16,0,0.00,0.00,0.00%
2018-11-20,Banner,全民跳一跳-oppo-横幅,"2,560",37,3.40,1.33,1.45%
2018-11-20,开屏,疯狂投篮-九游-开屏,1,1,0.15,150.00,100.00%
2018-11-20,Banner,完美贴合-联想-横幅,99,0,0.01,0.10,0.00%
2018-11-20,插屏,六角拼拼-vivo-插屏,"2,680",182,13.86,5.17,6.79%
2018-11-20,开屏,球球跳一跳-百度-开屏,5,0,0.00,0.00,0.00%
2018-11-20,开屏,十字绣-三星-开屏,140,15,1.59,11.36,10.71%
2018-11-20,插屏,一球爆破-vivo-插屏,243,15,0.96,3.95,6.17%
2018-11-20,原生,芝士就是力量-4399-开屏(原),0,0,0.00,0.00,0.00%
2018-11-20,Banner,飞刀射击-金立-横幅,68,5,0.50,7.35,7.35%
2018-11-20,原生,贪吃大作战-华为-插屏(原),"55,530","11,620",738.30,13.30,20.93%
2018-11-20,Banner,保护气球-中兴-横幅,495,3,0.64,1.29,0.61%
2018-11-20,插屏,线条飞跃-qihoo-插屏,25,2,0.26,10.40,8.00%
2018-11-20,Banner,红心大战接龙-联想-横幅,504,2,0.27,0.54,0.40%
2018-11-20,Banner,纽扣的游戏4399-横幅,735,7,1.14,1.55,0.95%
2018-11-20,原生,吃鸡大英雄-vivo-插屏(原),"7,438","1,597",145.93,19.62,21.47%
2018-11-20,Banner,疯狂投篮-小米-横幅,158,3,0.34,2.15,1.90%
2018-11-20,原生,疯狂投篮-魅族-开屏（自）,36,3,0.24,6.67,8.33%
2018-11-20,Banner,完美贴合-oppo-横幅,"5,920",19,2.02,0.34,0.32%
2018-11-20,插屏,疯狂投篮-小米-插屏,121,7,0.56,4.63,5.79%
2018-11-20,原生,八分音符酱-百度-退出广告-自,0,0,0.00,0.00,0.00%
2018-11-20,插屏,八分音符酱-通用-插屏-新,0,0,0.00,0.00,0.00%
2018-11-20,开屏,寻光-金立游戏-开屏,0,0,0.00,0.00,0.00%
2018-11-20,开屏,六角拼拼-酷派-开屏,1,0,0.00,0.00,0.00%
2018-11-20,开屏,完美贴合-联想-开屏,48,1,0.15,3.12,2.08%
2018-11-20,插屏,吃鸡大英雄-vivo-插屏,59,4,0.12,2.03,6.78%
2018-11-20,插屏,红心大战接龙-oppo-插屏,"33,757",794,84.72,2.51,2.35%
2018-11-20,原生,欢乐打豆豆-oppo-退出广告-自,14,0,0.02,1.43,0.00%
2018-11-20,开屏,贪吃蛇大战2048-金立游戏-开屏,5,3,0.40,80.00,60.00%
2018-11-20,插屏,八分音符酱-酷派-插屏,10,0,0.00,0.00,0.00%
2018-11-20,原生,保护气球-oppo-插屏(原),718,339,8.01,11.16,47.21%
2018-11-20,Banner,疯狂投篮-应用宝-横幅,202,3,0.53,2.62,1.49%
2018-11-20,插屏,寻光-oppo-插屏,834,24,2.41,2.89,2.88%
2018-11-20,开屏,面条滑溜溜-魅族-开屏,590,45,5.60,9.49,7.63%
2018-11-20,插屏,欢乐打豆豆-金立游戏-插屏,0,0,0.00,0.00,0.00%
2018-11-20,Banner,贪吃蛇大战2048-联想-横幅,167,4,0.67,4.01,2.40%
2018-11-20,插屏,六角拼拼-酷派-插屏,17,1,0.06,3.53,5.88%
2018-11-20,插屏,十字绣-金立游戏-插屏,289,46,1.83,6.33,15.92%
2018-11-20,插屏,贪吃蛇大战2048-魅族-插屏,2,0,0.00,0.00,0.00%
2018-11-20,插屏,飞刀射击-金立-插屏,43,6,0.26,6.05,13.95%
2018-11-20,插屏,全民跳一跳-酷派-插屏,98,4,0.01,0.10,4.08%
2018-11-20,Banner,贪吃蛇大战2048-应用宝-横幅,281,1,0.23,0.82,0.36%
2018-11-20,原生,指尖飞车-小米-开屏(原),52,7,0.18,3.46,13.46%
2018-11-20,Banner,八分音符酱-oppo-横幅,58,3,0.25,4.31,5.17%
2018-11-20,插屏,指尖陀螺-vivo-插屏,749,54,3.87,5.17,7.21%
2018-11-20,原生,线条飞跃-oppo-开屏(原),272,49,5.51,20.26,18.01%
2018-11-20,原生,八分音符酱-vivo-开屏(原),940,142,23.07,24.54,15.11%
2018-11-20,开屏,球球大战方块-联想-开屏,32,5,0.56,17.50,15.63%
2018-11-20,原生,贪吃蛇大战2048-qihoo-开屏1,57,3,0.49,8.60,5.26%
2018-11-20,原生,开心玻璃杯-oppo-插屏（自）,"13,779","2,604",79.96,5.80,18.90%
2018-11-20,开屏,六角拼拼-魅族-开屏,0,0,0.00,0.00,0.00%
2018-11-20,插屏,球球大战方块-小米-插屏,20,2,0.04,2.00,10.00%
2018-11-20,原生,保护气球-好游-插屏(原),643,186,5.92,9.21,28.93%
2018-11-20,Banner,线条飞跃-tap-横幅,23,0,0.01,0.43,0.00%
2018-11-20,原生,面条滑溜溜-vivo-开屏(原),"1,968",268,25.04,12.72,13.62%
2018-11-20,插屏,奇妙的森林-小米-插屏,2,0,0.00,0.00,0.00%
2018-11-20,插屏,跳弹-联想-插屏,3,0,0.01,3.33,0.00%
2018-11-20,原生,球球大战方块-oppo-开屏(原),151,10,0.90,5.96,6.62%
2018-11-20,Banner,十字绣-应用宝-横幅,"2,545",14,0.97,0.38,0.55%
2018-11-20,插屏,滚动的球球-小米-插屏,8,1,0.20,25.00,12.50%
2018-11-20,插屏,面条滑溜溜-vivo-插屏,18,0,0.01,0.56,0.00%
2018-11-20,开屏,疯狂投篮-通用-开屏,7,0,0.00,0.00,0.00%
2018-11-20,Banner,全民跳一跳-酷派-横幅,116,1,0.16,1.38,0.86%
2018-11-20,插屏,贪吃蛇大战2048-努比亚-插屏,354,11,1.67,4.72,3.11%
2018-11-20,原生,八分音符酱-oppo-插屏(原),"4,345","1,413",63.46,14.61,32.52%
2018-11-20,插屏,一球爆破-好游-插屏,244,4,0.64,2.62,1.64%
2018-11-20,开屏,欢乐球球-tap-开屏,23,4,0.51,22.17,17.39%
2018-11-20,原生,贪吃蛇大战2048-4399-插屏(原),71,12,2.48,34.93,16.90%
2018-11-20,原生,指尖飞车-vivo-插屏(原),34,22,1.24,36.47,64.71%
2018-11-20,Banner,贪吃蛇大战2048-努比亚-横幅,183,0,0.02,0.11,0.00%
2018-11-20,插屏,保护气球-oppo-插屏,541,50,2.34,4.33,9.24%
2018-11-20,插屏,疯狂投篮-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-11-20,插屏,八分音符酱-通用-插屏,0,0,0.00,0.00,0.00%
2018-11-20,Banner,球球跳一跳-联想-横幅,6,1,0.08,13.33,16.67%
2018-11-20,Banner,芝士就是力量-百度-横幅,226,2,0.23,1.02,0.88%
2018-11-20,原生,指尖飞车-百度-开屏(原),0,0,0.00,0.00,0.00%
2018-11-20,插屏,跳弹-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-11-20,Banner,芝士就是力量-联想-横幅,5,0,0.00,0.00,0.00%
2018-11-20,开屏,八分音符酱4399-开屏,2,1,0.12,60.00,50.00%
2018-11-20,原生,指尖飞车-华为-插屏(原),"5,610","3,127",50.68,9.03,55.74%
2018-11-20,Banner,魅影车手-好游-横幅,36,0,0.00,0.00,0.00%
2018-11-20,原生,开心玻璃杯-4399-开屏(原),"5,997",452,37.45,6.24,7.54%
2018-11-20,Banner,面条滑溜溜-联想-横幅,381,1,0.09,0.24,0.26%
2018-11-20,原生,指尖飞车-好游-插屏(原),75,7,0.85,11.33,9.33%
2018-11-20,开屏,欢乐打豆豆-oppo-激励开屏,496,19,3.29,6.63,3.83%
2018-11-20,Banner,指尖陀螺-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-11-20,Banner,球球大战方块-好游-横幅,179,2,0.45,2.51,1.12%
2018-11-20,原生,吃鸡大英雄-4399-插屏(原),"2,468",385,37.57,15.22,15.60%
2018-11-20,开屏,奇妙的森林-oppo-开屏,37,6,0.87,23.51,16.22%
2018-11-20,原生,吃鸡大英雄-中兴-开屏(原生),759,55,1.88,2.48,7.25%
2018-11-20,插屏,跳弹-通用-插屏,259,16,2.33,9.00,6.18%
2018-11-20,开屏,疯狂投篮-联想-开屏,2,0,0.01,5.00,0.00%
2018-11-20,开屏,欢乐打豆豆-应用宝-激励开屏,45,2,0.30,6.67,4.44%
2018-11-20,原生,指尖飞车-魅族-开屏(原),158,21,1.69,10.70,13.29%
2018-11-20,开屏,全民跳一跳4399-开屏,6,0,0.00,0.00,0.00%
2018-11-20,开屏,飞刀射击-vivo-开屏,"1,130",67,11.58,10.25,5.93%
2018-11-20,开屏,吃鸡大英雄-魅族-开屏,159,10,0.83,5.22,6.29%
2018-11-20,插屏,八分音符酱-vivo-插屏,40,5,0.41,10.25,12.50%
2018-11-20,Banner,十字绣-三星-横幅,993,9,0.95,0.96,0.91%
2018-11-20,插屏,你胖你先吃-4399-插屏,0,0,0.00,0.00,0.00%
2018-11-20,Banner,飞刀射击-vivo-横幅,"1,794",12,1.62,0.90,0.67%
2018-11-20,开屏,面条滑溜溜-qihoo-开屏,715,41,5.72,8.00,5.73%
2018-11-20,开屏,面条滑溜溜-百度-开屏,0,0,0.00,0.00,0.00%
2018-11-20,开屏,开心玻璃杯-qihoo-开屏,518,26,3.83,7.39,5.02%
2018-11-20,Banner,六角拼拼-安卓-横幅,99,0,0.00,0.00,0.00%
2018-11-20,开屏,寻光-oppo-开屏,409,17,2.14,5.23,4.16%
2018-11-20,插屏,十字绣-vivo-插屏,15,1,0.04,2.67,6.67%
2018-11-20,开屏,指尖飞车-oppo-开屏,2,1,0.15,75.00,50.00%
2018-11-20,插屏,纽扣的游戏-安智-插屏,0,0,0.00,0.00,0.00%
2018-11-20,插屏,开心玻璃杯-oppo-插屏,"3,633",255,15.50,4.27,7.02%
2018-11-20,插屏,羽毛球大乱斗-插屏,38,6,0.15,3.95,15.79%
2018-11-20,Banner,跳弹-联想-横幅,55,0,0.00,0.00,0.00%
2018-11-20,开屏,纽扣的游戏-vivo-开屏,9,1,0.19,21.11,11.11%
2018-11-20,原生,欢乐打豆豆-通用-退出广告-自,0,0,0.00,0.00,0.00%
2018-11-20,插屏,欢乐打豆豆-应用宝-插屏,757,28,3.05,4.03,3.70%
2018-11-20,Banner,十字绣-qihoo-横幅,327,2,0.09,0.28,0.61%
2018-11-20,Banner,球球大战方块-小米-横幅,250,0,0.00,0.00,0.00%
2018-11-20,插屏,欢乐球球-小米-插屏,166,20,1.67,10.06,12.05%
2018-11-20,Banner,贪吃蛇大战2048-qihoo-横幅,399,3,0.49,1.23,0.75%
2018-11-20,Banner,保护气球-qihoo-横幅,"8,750",43,4.21,0.48,0.49%
2018-11-20,原生,吃鸡大英雄-qihoo-插屏(原),523,231,4.85,9.27,44.17%
2018-11-20,开屏,保护气球-taptap-开屏,34,1,0.16,4.71,2.94%
2018-11-20,原生,芝士就是力量-vivo-插屏(原),1,0,0.00,0.00,0.00%
2018-11-20,Banner,贪吃蛇大战2048-小米-横幅,278,1,0.21,0.76,0.36%
2018-11-20,Banner,欢乐球球-小米-横幅,227,0,0.03,0.13,0.00%
2018-11-20,Banner,滚动的球球-4399-横幅,262,0,0.01,0.04,0.00%
2018-11-20,插屏,指尖陀螺-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-11-20,插屏,八分音符酱-oppo-插屏,97,9,0.22,2.27,9.28%
2018-11-20,原生,保护气球-oppo-开屏(原),"12,867","1,511",72.78,5.66,11.74%
2018-11-20,Banner,开心玻璃杯-4399-横幅,"63,836",276,30.47,0.48,0.43%
