时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-10-25,插屏,六角拼拼-魅族-插屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,面条滑溜溜-小米-插屏,285,29,1.59,5.58,10.18%
2018-10-25,插屏,十字绣hj-hj-插屏,3,0,0.00,0.00,0.00%
2018-10-25,插屏,奇妙的森林-oppo-插屏,135,5,1.19,8.81,3.70%
2018-10-25,插屏,欢乐打豆豆-oppo-插屏,"10,214",386,29.67,2.90,3.78%
2018-10-25,开屏,欢乐打豆豆-应用宝-开屏,144,6,1.82,12.64,4.17%
2018-10-25,插屏,奇妙的森林-金立游戏-插屏,3,0,0.00,0.00,0.00%
2018-10-25,开屏,八分音符酱-OPPO-开屏,"5,890",574,54.02,9.17,9.75%
2018-10-25,插屏,疯狂投篮-好游快爆-插屏,309,14,1.03,3.33,4.53%
2018-10-25,Banner,保护气球-oppo-横幅,243,4,0.57,2.35,1.65%
2018-10-25,开屏,纽扣的游戏-小米-开屏,41,2,0.28,6.83,4.88%
2018-10-25,插屏,欢乐球球-tap-插屏,149,7,0.56,3.76,4.70%
2018-10-25,插屏,寻光-魅族-插屏,8,0,0.01,1.25,0.00%
2018-10-25,原生,保护气球-好游-开屏(原),235,21,2.14,9.11,8.94%
2018-10-25,Banner,线条飞跃-魅族-横幅,3,0,0.00,0.00,0.00%
2018-10-25,原生,保护气球-小米-插屏(原),"1,247",242,31.35,25.14,19.41%
2018-10-25,插屏,保护气球-360-插屏,446,29,1.63,3.65,6.50%
2018-10-25,开屏,保护气球-联想-开屏,280,21,3.89,13.89,7.50%
2018-10-25,Banner,八分音符酱-百度-横幅,282,0,0.03,0.11,0.00%
2018-10-25,插屏,贪吃蛇大战2048-金立游戏-插屏,178,19,1.45,8.15,10.67%
2018-10-25,开屏,魅影车手-好游-开屏,3,0,0.00,0.00,0.00%
2018-10-25,Banner,吃鸡大英雄-tap-横幅,233,0,0.01,0.04,0.00%
2018-10-25,插屏,滑稽大冒险-插屏,194,10,0.78,4.02,5.15%
2018-10-25,插屏,跳弹-oppo-插屏,0,0,0.00,0.00,0.00%
2018-10-25,Banner,保护气球-vivo-横幅,"13,852",88,14.33,1.03,0.64%
2018-10-25,开屏,指尖飞车-华为-开屏,189,33,4.01,21.22,17.46%
2018-10-25,插屏,一球爆破-tap-插屏,1,0,0.00,0.00,0.00%
2018-10-25,开屏,十字绣-联想-开屏,25,0,0.03,1.20,0.00%
2018-10-25,开屏,地表最强音-小米-开屏,1,0,0.00,0.00,0.00%
2018-10-25,开屏,全民跳一跳-努比亚-开屏,39,2,0.50,12.82,5.13%
2018-10-25,开屏,保护气球-三星-开屏,74,8,1.86,25.14,10.81%
2018-10-25,开屏,指尖陀螺-vivo-开屏,171,17,1.40,8.19,9.94%
2018-10-25,插屏,纽扣的游戏4399-插屏,988,50,3.69,3.73,5.06%
2018-10-25,插屏,开心玻璃杯-vivo-插屏,"62,167","2,337",262.64,4.22,3.76%
2018-10-25,Banner,全民跳跳跳-taptap-横幅,431,1,0.09,0.21,0.23%
2018-10-25,开屏,指尖飞车-360-开屏,25,0,0.02,0.80,0.00%
2018-10-25,开屏,吃鸡大英雄-vivo-开屏,"10,217",751,108.41,10.61,7.35%
2018-10-25,插屏,纽扣的游戏-金立游戏-插屏,"1,468",122,6.71,4.57,8.31%
2018-10-25,插屏,十字绣-oppo-插屏,"2,484",299,12.68,5.10,12.04%
2018-10-25,开屏,指尖飞车-应用宝-开屏,15,1,0.15,10.00,6.67%
2018-10-25,插屏,假游戏2-插屏,155,8,1.00,6.45,5.16%
2018-10-25,开屏,一球爆破-联想-开屏,73,5,0.78,10.68,6.85%
2018-10-25,Banner,六角拼拼-酷派-横幅,68,2,0.23,3.38,2.94%
2018-10-25,插屏,十字绣-4399-插屏,"1,101",98,7.92,7.19,8.90%
2018-10-25,Banner,六角拼拼-联想-横幅,430,2,0.20,0.47,0.47%
2018-10-25,开屏,飞刀射击-4399-开屏,96,16,1.00,10.42,16.67%
2018-10-25,开屏,八分音符酱-联想-开屏-新,1,0,0.01,10.00,0.00%
2018-10-25,Banner,线条飞跃-好游-横幅,81,0,0.00,0.00,0.00%
2018-10-25,插屏,保护气球-联想-插屏,698,39,5.44,7.79,5.59%
2018-10-25,开屏,保护气球-4399-开屏,111,10,0.77,6.94,9.01%
2018-10-25,开屏,指尖飞车-联想-开屏,60,6,0.98,16.33,10.00%
2018-10-25,开屏,一球爆破-好游-开屏,27,2,0.20,7.41,7.41%
2018-10-25,开屏,球球跳-vivo-开屏,945,82,11.41,12.07,8.68%
2018-10-25,Banner,纽扣的游戏-小米-横幅,276,5,0.80,2.90,1.81%
2018-10-25,Banner,吃鸡大英雄-oppo-横幅,112,3,0.35,3.12,2.68%
2018-10-25,插屏,完美贴合-小米-插屏,35,0,0.01,0.29,0.00%
2018-10-25,原生,保护气球-小米-开屏(原),579,59,7.47,12.90,10.19%
2018-10-25,插屏,线条飞跃-魅族-插屏,6,4,0.24,40.00,66.67%
2018-10-25,开屏,吃鸡大英雄-小米-开屏,383,17,0.86,2.25,4.44%
2018-10-25,Banner,贪吃蛇大战2048-oppo-横幅,992,13,1.12,1.13,1.31%
2018-10-25,开屏,寻光-联想-开屏,2,0,0.00,0.00,0.00%
2018-10-25,插屏,吃鸡大英雄-tap-插屏,130,4,0.59,4.54,3.08%
2018-10-25,开屏,开心玻璃杯-小米-开屏,76,6,1.37,18.03,7.89%
2018-10-25,原生,疯狂投篮-联想-退出广告-自,1,0,0.00,0.00,0.00%
2018-10-25,Banner,飞刀射击-4399-横幅,318,3,0.09,0.28,0.94%
2018-10-25,开屏,守护你前行-ios-开屏,320,35,6.85,21.41,10.94%
2018-10-25,开屏,疯狂投篮-应用宝-开屏,68,7,1.41,20.74,10.29%
2018-10-25,插屏,六角拼拼-联想-插屏,116,4,0.77,6.64,3.45%
2018-10-25,Banner,保护气球-魅族-横幅,3,0,0.00,0.00,0.00%
2018-10-25,Banner,开心玻璃杯-中兴-横幅,160,0,0.01,0.06,0.00%
2018-10-25,开屏,球与方块-ios-开屏,116,6,0.65,5.60,5.17%
2018-10-25,插屏,线条飞跃-tap-插屏,38,3,0.01,0.26,7.89%
2018-10-25,开屏,假游戏2-开屏,117,7,0.71,6.07,5.98%
2018-10-25,开屏,线条飞跃-好游-开屏,15,2,0.28,18.67,13.33%
2018-10-25,开屏,球球大战方块-好游-开屏,14,0,0.05,3.57,0.00%
2018-10-25,Banner,指尖飞车-好游-横幅,6,1,0.08,13.33,16.67%
2018-10-25,Banner,飞刀射击-小米-横幅,243,3,0.32,1.32,1.23%
2018-10-25,插屏,面条滑溜溜-联想-插屏,397,23,2.44,6.15,5.79%
2018-10-25,开屏,线条飞跃-小米-开屏,262,20,3.42,13.05,7.63%
2018-10-25,插屏,寻光-小米-插屏,7,0,0.00,0.00,0.00%
2018-10-25,插屏,纽扣的游戏-oppo-插屏,"3,838",424,23.34,6.08,11.05%
2018-10-25,插屏,球球大战方块-联想-插屏,6,0,0.00,0.00,0.00%
2018-10-25,Banner,跳弹-OPPO-横幅-新,5,0,0.00,0.00,0.00%
2018-10-25,Banner,奇妙的森林-金立游戏-横幅,5,0,0.00,0.00,0.00%
2018-10-25,插屏,FreeStyle-联想-插屏,23,2,0.16,6.96,8.70%
2018-10-25,开屏,全民跳一跳-oppo-开屏,796,130,15.70,19.72,16.33%
2018-10-25,插屏,纽扣的游戏-百度-插屏,0,0,0.00,0.00,0.00%
2018-10-25,开屏,羽毛球大乱斗-开屏,44,10,1.25,28.41,22.73%
2018-10-25,开屏,寻光-魅族-开屏,25,6,0.51,20.40,24.00%
2018-10-25,插屏,全民跳跳跳-taptap-插屏,70,0,0.03,0.43,0.00%
2018-10-25,Banner,面条滑溜溜-qihoo-横幅,"6,319",13,1.87,0.30,0.21%
2018-10-25,插屏,暖暖换装物语-插屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,指尖飞车-360-插屏,13,0,0.02,1.54,0.00%
2018-10-25,插屏,吃鸡大英雄-联想-插屏,15,0,0.01,0.67,0.00%
2018-10-25,Banner,飞刀射击-oppo-横幅,"3,578",51,5.79,1.62,1.43%
2018-10-25,原生,贪吃蛇-联想-退出广告-自,1,0,0.02,20.00,0.00%
2018-10-25,开屏,十字绣-oppo-开屏,"1,676",182,25.83,15.41,10.86%
2018-10-25,插屏,指尖陀螺-小米-插屏,125,5,0.44,3.52,4.00%
2018-10-25,Banner,欢乐球球-联想-横幅,97,0,0.00,0.00,0.00%
2018-10-25,Banner,指尖陀螺-联想-横幅,23,3,0.18,7.83,13.04%
2018-10-25,Banner,贪吃蛇大战2048-三星-横幅,523,3,0.42,0.80,0.57%
2018-10-25,插屏,飞刀射击-oppo-插屏,"1,438",129,12.30,8.55,8.97%
2018-10-25,插屏,i6066-插屏,4,0,0.00,0.00,0.00%
2018-10-25,插屏,开心玻璃杯-小米-插屏,308,16,0.47,1.53,5.19%
2018-10-25,开屏,开心玻璃杯-oppo-开屏,85,9,0.57,6.71,10.59%
2018-10-25,Banner,一球爆破-小米-横幅,172,0,0.01,0.06,0.00%
2018-10-25,插屏,跳弹-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-10-25,开屏,贪吃蛇大战2048-九游-开屏,14,1,0.02,1.43,7.14%
2018-10-25,Banner,一球爆破-联想-横幅,115,1,0.07,0.61,0.87%
2018-10-25,开屏,面条滑溜溜-vivo-开屏,191,14,2.09,10.94,7.33%
2018-10-25,Banner,十字绣-vivo-横幅,"20,477",51,6.17,0.30,0.25%
2018-10-25,开屏,滑稽大冒险-开屏,17,0,0.03,1.76,0.00%
2018-10-25,开屏,线条飞跃-魅族-开屏,2,0,0.00,0.00,0.00%
2018-10-25,开屏,奇妙的森林-金立游戏-开屏,7,0,0.02,2.86,0.00%
2018-10-25,原生,疯狂投篮-通用-退出广告-自,14,0,0.03,2.14,0.00%
2018-10-25,开屏,指尖陀螺-oppo-开屏,983,75,2.52,2.56,7.63%
2018-10-25,插屏,飞刀射击-vivo-插屏,855,49,6.89,8.06,5.73%
2018-10-25,Banner,球球跳一跳-百度-横幅,62,0,0.00,0.00,0.00%
2018-10-25,Banner,吃鸡大英雄-联想-横幅,16,0,0.00,0.00,0.00%
2018-10-25,开屏,开心玻璃杯-vivo-开屏,"13,242",716,100.05,7.56,5.41%
2018-10-25,插屏,球球跳一跳-百度-插屏,11,0,0.00,0.00,0.00%
2018-10-25,Banner,保护气球-4399-横幅,314,2,0.12,0.38,0.64%
2018-10-25,开屏,欢乐打豆豆-魅族-开屏,77,2,0.54,7.01,2.60%
2018-10-25,开屏,欢乐打豆豆-魅族-激励开屏,5,0,0.00,0.00,0.00%
2018-10-25,Banner,指尖飞车-应用宝-横幅,1,0,0.00,0.00,0.00%
2018-10-25,Banner,欢乐打豆豆-应用宝-横幅,"3,410",13,1.30,0.38,0.38%
2018-10-25,开屏,寻光-百度-开屏,63,2,0.45,7.14,3.17%
2018-10-25,Banner,贪吃蛇大战2048-vivo-横幅,"2,386",19,2.23,0.93,0.80%
2018-10-25,插屏,贪吃蛇大战2048-华为-插屏,20,1,0.17,8.50,5.00%
2018-10-25,插屏,红心大战接龙-金立游戏-插屏,515,22,1.77,3.44,4.27%
2018-10-25,插屏,指尖飞车-应用宝-插屏,36,5,0.07,1.94,13.89%
2018-10-25,Banner,指尖陀螺-oppo-横幅,"2,278",9,0.71,0.31,0.40%
2018-10-25,Banner,疯狂投篮-vivo-横幅,"2,113",100,12.65,5.99,4.73%
2018-10-25,Banner,纽扣的游戏-联想-横幅,6,0,0.00,0.00,0.00%
2018-10-25,原生,欢乐打豆豆-小米-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-25,Banner,开心玻璃杯-小米-横幅,322,1,0.11,0.34,0.31%
2018-10-25,开屏,飞刀射击-oppo-开屏,"1,403",118,14.33,10.21,8.41%
2018-10-25,插屏,贪吃蛇大战2048-三星-插屏,373,23,2.00,5.36,6.17%
2018-10-25,插屏,六角拼拼-oppo-插屏,884,59,6.36,7.19,6.67%
2018-10-25,Banner,球球跳-vivo-横幅,"5,018",34,4.79,0.95,0.68%
2018-10-25,开屏,球球跳一跳-taptap-开屏,1,1,0.09,90.00,100.00%
2018-10-25,插屏,贪吃蛇大战2048-九游-插屏,17,2,0.20,11.76,11.76%
2018-10-25,Banner,面条滑溜溜-oppo-横幅,"6,201",10,1.31,0.21,0.16%
2018-10-25,插屏,欢乐打豆豆-三星-插屏,4,0,0.00,0.00,0.00%
2018-10-25,Banner,贪吃蛇大战20484399-banner,76,1,0.07,0.92,1.32%
2018-10-25,插屏,十字绣-联想-插屏,84,11,0.76,9.05,13.10%
2018-10-25,插屏,一球爆破-小米-插屏,137,7,0.65,4.74,5.11%
2018-10-25,插屏,疯狂投篮-通用-插屏,14,2,0.20,14.29,14.29%
2018-10-25,Banner,奇侠怪招-横幅-新,501,6,0.47,0.94,1.20%
2018-10-25,Banner,十字绣-小米-横幅,"1,351",12,1.35,1.00,0.89%
2018-10-25,开屏,一球爆破-oppo-开屏,816,88,11.08,13.58,10.78%
2018-10-25,插屏,一球爆破-oppo-插屏,"1,704",122,7.43,4.36,7.16%
2018-10-25,原生,跳弹-4399-退出广告-自,3,0,0.00,0.00,0.00%
2018-10-25,Banner,面条滑溜溜-vivo-横幅,"2,847",8,1.39,0.49,0.28%
2018-10-25,开屏,奇妙的森林-4399-开屏,0,0,0.00,0.00,0.00%
2018-10-25,Banner,欢乐打豆豆-通用-横幅,563,2,0.67,1.19,0.36%
2018-10-25,开屏,红心大战接龙-vivo-开屏,"4,639",212,36.72,7.92,4.57%
2018-10-25,Banner,跳弹-通用-横幅,"2,843",7,1.19,0.42,0.25%
2018-10-25,开屏,疯狂投篮-vivo-开屏,303,50,6.13,20.23,16.50%
2018-10-25,插屏,奇侠怪招-插屏-新,0,0,0.00,0.00,0.00%
2018-10-25,Banner,跳弹-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-10-25,Banner,面条滑溜溜-小米-横幅,218,2,0.72,3.30,0.92%
2018-10-25,开屏,红心大战接龙-小米-开屏,442,21,2.97,6.72,4.75%
2018-10-25,插屏,球球大战方块-好游-激励插屏,52,2,0.12,2.31,3.85%
2018-10-25,开屏,八分音符酱-小米-开屏,292,25,2.22,7.60,8.56%
2018-10-25,插屏,疯狂投篮-oppo-插屏,"15,593","1,052",66.80,4.28,6.75%
2018-10-25,Banner,贪吃蛇大战2048-通用-banner,470,4,0.47,1.00,0.85%
2018-10-25,Banner,欢乐球球-tap-横幅,527,2,0.53,1.01,0.38%
2018-10-25,Banner,六角拼拼-oppo-横幅,"5,584",12,1.88,0.34,0.21%
2018-10-25,开屏,吃鸡大英雄-好游-开屏,377,152,1.24,3.29,40.32%
2018-10-25,Banner,八分音符酱-vivo-横幅,"12,434",139,22.42,1.80,1.12%
2018-10-25,插屏,掌上修仙-插屏,0,0,0.00,0.00,0.00%
2018-10-25,开屏,疯狂投篮-应用宝-激励开屏,43,0,0.02,0.47,0.00%
2018-10-25,开屏,球球跳一跳-好游-开屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,欢乐球球-4399-插屏,172,5,1.24,7.21,2.91%
2018-10-25,插屏,贪吃蛇大战2048-联想-插屏,130,9,1.07,8.23,6.92%
2018-10-25,Banner,六角拼拼-小米-横幅,"4,240",28,2.56,0.60,0.66%
2018-10-25,开屏,纽扣的游戏-三星-开屏,4,0,0.00,0.00,0.00%
2018-10-25,原生,保护气球-taptap-开屏(原),85,4,0.54,6.35,4.71%
2018-10-25,插屏,贪吃蛇大战2048-通用-插屏,326,27,1.57,4.82,8.28%
2018-10-25,Banner,贪吃蛇大战2048-金立游戏-横幅,141,2,0.10,0.71,1.42%
2018-10-25,Banner,八分音符酱-小米-横幅,903,7,1.19,1.32,0.78%
2018-10-25,插屏,八分音符酱-联想-插屏-新,1,0,0.00,0.00,0.00%
2018-10-25,开屏,贪吃大作战-魅族-开屏,1,0,0.00,0.00,0.00%
2018-10-25,Banner,疯狂投篮-魅族-横幅1,"1,184",35,3.67,3.10,2.96%
2018-10-25,开屏,面条滑溜溜-联想-开屏,151,15,0.81,5.36,9.93%
2018-10-25,插屏,地表最强音-魅族-插屏,29,1,0.20,6.90,3.45%
2018-10-25,Banner,红心大战接龙-小米-横幅,"3,302",6,0.83,0.25,0.18%
2018-10-25,开屏,保护气球-360-开屏,138,8,0.90,6.52,5.80%
2018-10-25,插屏,欢乐打豆豆-魅族-插屏,242,12,0.80,3.31,4.96%
2018-10-25,开屏,八分音符酱-努比亚-开屏,35,0,0.00,0.00,0.00%
2018-10-25,开屏,十字绣-vivo-开屏,"1,539",65,9.58,6.22,4.22%
2018-10-25,Banner,球球跳一跳-taptap-横幅,2,0,0.00,0.00,0.00%
2018-10-25,插屏,皮皮虾我们走-联想-插屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,欢乐球球-联想-插屏,60,7,0.43,7.17,11.67%
2018-10-25,Banner,十字绣-oppo-横幅,"9,484",65,6.57,0.69,0.69%
2018-10-25,Banner,指尖陀螺-努比亚-横幅,72,1,0.08,1.11,1.39%
2018-10-25,开屏,十字绣-金立游戏-激励开屏,96,3,0.21,2.19,3.13%
2018-10-25,开屏,斗图大作战-开屏,1,0,0.00,0.00,0.00%
2018-10-25,插屏,十字绣-应用宝-插屏,"1,447",318,3.16,2.18,21.98%
2018-10-25,开屏,欢乐球球-联想-开屏,27,3,0.46,17.04,11.11%
2018-10-25,插屏,指尖飞车-oppo-插屏,7,0,0.02,2.86,0.00%
2018-10-25,开屏,贪吃大作战-华为-开屏,1,0,0.00,0.00,0.00%
2018-10-25,开屏,贪吃蛇大战2048-努比亚-开屏,52,8,1.39,26.73,15.38%
2018-10-25,Banner,吃鸡大英雄-中兴-横幅,12,0,0.00,0.00,0.00%
2018-10-25,原生,疯狂投篮4399-退出广告-自,1,0,0.00,0.00,0.00%
2018-10-25,开屏,吃鸡大英雄-oppo-开屏,51,9,0.26,5.10,17.65%
2018-10-25,开屏,欢乐打豆豆-通用-开屏,52,4,0.46,8.85,7.69%
2018-10-25,Banner,八分音符酱4399-横幅,37,0,0.00,0.00,0.00%
2018-10-25,Banner,八分音符酱-努比亚-横幅,93,0,0.01,0.11,0.00%
2018-10-25,插屏,十字绣-小米-插屏,"1,768",410,3.89,2.20,23.19%
2018-10-25,Banner,六角拼拼-魅族-横幅,20,0,0.00,0.00,0.00%
2018-10-25,开屏,欢乐打豆豆-小米-激励开屏,9,1,0.07,7.78,11.11%
2018-10-25,Banner,红心大战接龙-qihoo-横幅,203,2,0.31,1.53,0.99%
2018-10-25,开屏,八分音符酱-酷派-开屏,7,3,0.41,58.57,42.86%
2018-10-25,Banner,疯狂投篮-通用-横幅,28,0,0.00,0.00,0.00%
2018-10-25,开屏,红心大战接龙-金立游戏-开屏,262,19,1.81,6.91,7.25%
2018-10-25,插屏,球球跳-oppo-插屏,"2,503",179,20.33,8.12,7.15%
2018-10-25,Banner,奇妙的森林-4399-横幅,0,0,0.00,0.00,0.00%
2018-10-25,插屏,守卫GDP-taptap-插屏,2,0,0.00,0.00,0.00%
2018-10-25,Banner,保护气球-taptap-横幅,"1,172",11,2.81,2.40,0.94%
2018-10-25,Banner,球球跳-oppo-横,"6,461",62,9.83,1.52,0.96%
2018-10-25,插屏,疯狂投篮4399-插,504,25,3.88,7.70,4.96%
2018-10-25,Banner,线条飞跃-小米-横幅,"1,852",6,0.60,0.32,0.32%
2018-10-25,开屏,六角拼拼-vivo-开屏,"1,312",101,16.46,12.55,7.70%
2018-10-25,开屏,寻光-应用宝-开屏,130,9,2.10,16.15,6.92%
2018-10-25,Banner,奇妙的森林-联想-横幅,10,0,0.00,0.00,0.00%
2018-10-25,插屏,红心大战接龙-qihoo-插屏,59,0,0.02,0.34,0.00%
2018-10-25,开屏,寻光-小米-开屏,4,0,0.00,0.00,0.00%
2018-10-25,Banner,奇妙的森林-小米-横幅,10,0,0.00,0.00,0.00%
2018-10-25,Banner,全民跳一跳-oppo-横幅,"3,844",68,6.00,1.56,1.77%
2018-10-25,插屏,六角拼拼-vivo-插屏,"2,892",136,16.95,5.86,4.70%
2018-10-25,开屏,球球跳一跳-百度-开屏,16,0,0.03,1.88,0.00%
2018-10-25,Banner,飞刀射击-金立-横幅,17,2,0.29,17.06,11.76%
2018-10-25,Banner,保护气球-中兴-横幅,765,5,1.09,1.42,0.65%
2018-10-25,插屏,线条飞跃-360-插屏,40,0,0.05,1.25,0.00%
2018-10-25,Banner,红心大战接龙-联想-横幅,310,0,0.01,0.03,0.00%
2018-10-25,Banner,纽扣的游戏4399-横幅,"1,858",12,0.99,0.53,0.65%
2018-10-25,Banner,疯狂投篮-小米-横幅,417,16,1.63,3.91,3.84%
2018-10-25,插屏,疯狂投篮-小米-插屏,399,33,1.93,4.84,8.27%
2018-10-25,原生,八分音符酱-百度-退出广告-自,1,0,0.00,0.00,0.00%
2018-10-25,开屏,寻光-金立游戏-开屏,1,0,0.00,0.00,0.00%
2018-10-25,开屏,六角拼拼-酷派-开屏,13,1,0.10,7.69,7.69%
2018-10-25,开屏,完美贴合-联想-开屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,吃鸡大英雄-vivo-插屏,"7,741",405,49.55,6.40,5.23%
2018-10-25,插屏,红心大战接龙-oppo-插屏,"23,272",608,68.93,2.96,2.61%
2018-10-25,原生,欢乐打豆豆-oppo-退出广告-自,15,0,0.00,0.00,0.00%
2018-10-25,开屏,贪吃蛇大战2048-金立游戏-开屏,41,5,0.55,13.41,12.20%
2018-10-25,插屏,八分音符酱-酷派-插屏,5,1,0.06,12.00,20.00%
2018-10-25,Banner,疯狂投篮-应用宝-横幅,938,19,2.38,2.54,2.03%
2018-10-25,插屏,寻光-oppo-插屏,"2,752",74,6.17,2.24,2.69%
2018-10-25,开屏,面条滑溜溜-魅族-开屏,"4,537",433,41.51,9.15,9.54%
2018-10-25,插屏,欢乐打豆豆-金立游戏-插屏,0,0,0.00,0.00,0.00%
2018-10-25,Banner,贪吃蛇大战2048-联想-横幅,194,1,0.12,0.62,0.52%
2018-10-25,插屏,六角拼拼-酷派-插屏,52,2,0.14,2.69,3.85%
2018-10-25,插屏,十字绣-金立游戏-插屏,500,78,3.34,6.68,15.60%
2018-10-25,插屏,贪吃蛇大战2048-魅族-插屏,873,55,3.53,4.04,6.30%
2018-10-25,插屏,地表最强音-应用宝-插屏,5,0,0.00,0.00,0.00%
2018-10-25,插屏,飞刀射击-金立-插屏,8,1,0.07,8.75,12.50%
2018-10-25,插屏,全民跳一跳-酷派-插屏,113,1,0.11,0.97,0.88%
2018-10-25,Banner,贪吃蛇大战2048-应用宝-横幅,315,2,0.22,0.70,0.63%
2018-10-25,Banner,八分音符酱-oppo-横幅,"23,846",172,17.88,0.75,0.72%
2018-10-25,插屏,指尖陀螺-vivo-插屏,517,24,1.90,3.68,4.64%
2018-10-25,开屏,球球大战方块-联想-开屏,2,0,0.00,0.00,0.00%
2018-10-25,开屏,六角拼拼-魅族-开屏,2,0,0.00,0.00,0.00%
2018-10-25,插屏,球球大战方块-小米-插屏,71,7,0.90,12.68,9.86%
2018-10-25,原生,保护气球-好游-插屏(原),335,60,5.79,17.28,17.91%
2018-10-25,Banner,线条飞跃-tap-横幅,51,0,0.00,0.00,0.00%
2018-10-25,插屏,奇妙的森林-小米-插屏,2,0,0.00,0.00,0.00%
2018-10-25,插屏,跳弹-联想-插屏,15,0,0.00,0.00,0.00%
2018-10-25,Banner,十字绣-应用宝-横幅,"4,962",12,1.88,0.38,0.24%
2018-10-25,插屏,面条滑溜溜-vivo-插屏,"1,084",122,13.53,12.48,11.25%
2018-10-25,开屏,疯狂投篮-通用-开屏,22,1,0.10,4.55,4.55%
2018-10-25,Banner,全民跳一跳-酷派-横幅,157,2,0.17,1.08,1.27%
2018-10-25,插屏,贪吃蛇大战2048-努比亚-插屏,255,9,0.89,3.49,3.53%
2018-10-25,插屏,一球爆破-好游-插屏,42,0,0.00,0.00,0.00%
2018-10-25,开屏,欢乐球球-tap-开屏,62,8,0.76,12.26,12.90%
2018-10-25,Banner,贪吃蛇大战2048-努比亚-横幅,211,0,0.03,0.14,0.00%
2018-10-25,开屏,寻光4399-开屏,1,0,0.00,0.00,0.00%
2018-10-25,插屏,保护气球-oppo-插屏,141,12,1.47,10.43,8.51%
2018-10-25,插屏,疯狂投篮-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-25,插屏,八分音符酱-通用-插屏,0,0,0.00,0.00,0.00%
2018-10-25,Banner,球球跳一跳-联想-横幅,111,3,0.29,2.61,2.70%
2018-10-25,插屏,跳弹-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-25,开屏,八分音符酱4399-开屏,3,0,0.00,0.00,0.00%
2018-10-25,开屏,十字绣-华为-开屏,"1,775",209,23.06,12.99,11.77%
2018-10-25,Banner,魅影车手-好游-横幅,190,3,1.09,5.74,1.58%
2018-10-25,Banner,面条滑溜溜-联想-横幅,473,1,0.44,0.93,0.21%
2018-10-25,原生,指尖飞车-好游-插屏(原),69,12,3.21,46.52,17.39%
2018-10-25,开屏,欢乐打豆豆-oppo-激励开屏,580,16,3.76,6.48,2.76%
2018-10-25,Banner,球球大战方块-好游-横幅,167,0,0.07,0.42,0.00%
2018-10-25,开屏,奇妙的森林-oppo-开屏,39,7,1.33,34.10,17.95%
2018-10-25,原生,吃鸡大英雄-中兴-开屏(原生),15,0,0.19,12.67,0.00%
2018-10-25,插屏,跳弹-通用-插屏,298,20,3.15,10.57,6.71%
2018-10-25,开屏,疯狂投篮-联想-开屏,4,1,0.34,85.00,25.00%
2018-10-25,开屏,欢乐打豆豆-应用宝-激励开屏,100,1,0.15,1.50,1.00%
2018-10-25,开屏,全民跳一跳4399-开屏,5,1,0.29,58.00,20.00%
2018-10-25,开屏,飞刀射击-vivo-开屏,"1,297",97,19.07,14.70,7.48%
2018-10-25,插屏,八分音符酱-vivo-插屏,"2,446",140,19.94,8.15,5.72%
2018-10-25,插屏,你胖你先吃-4399-插屏,0,0,0.00,0.00,0.00%
2018-10-25,Banner,飞刀射击-vivo-横幅,"1,885",20,3.20,1.70,1.06%
2018-10-25,开屏,面条滑溜溜-qihoo-开屏,624,47,8.62,13.81,7.53%
2018-10-25,开屏,开心玻璃杯-qihoo-开屏,"1,536",97,10.63,6.92,6.32%
2018-10-25,Banner,六角拼拼-安卓-横幅,163,1,0.08,0.49,0.61%
2018-10-25,开屏,寻光-oppo-开屏,"1,132",65,9.47,8.37,5.74%
2018-10-25,插屏,跳弹-魅族-插屏,10,0,0.02,2.00,0.00%
2018-10-25,插屏,十字绣-vivo-插屏,"5,747",706,17.99,3.13,12.28%
2018-10-25,开屏,指尖飞车-oppo-开屏,2,0,0.00,0.00,0.00%
2018-10-25,插屏,纽扣的游戏-安智-插屏,0,0,0.00,0.00,0.00%
2018-10-25,插屏,开心玻璃杯-oppo-插屏,116,4,0.49,4.22,3.45%
2018-10-25,插屏,羽毛球大乱斗-插屏,163,9,0.83,5.09,5.52%
2018-10-25,Banner,跳弹-联想-横幅,297,0,0.01,0.03,0.00%
2018-10-25,Banner,跳弹-魅族-横幅,0,0,0.00,0.00,0.00%
2018-10-25,开屏,纽扣的游戏-vivo-开屏,374,42,5.29,14.14,11.23%
2018-10-25,原生,欢乐打豆豆-通用-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-25,开屏,纽扣的游戏-华为-开屏,4,0,0.00,0.00,0.00%
2018-10-25,插屏,欢乐打豆豆-应用宝-插屏,"1,047",32,2.26,2.16,3.06%
2018-10-25,Banner,十字绣-qihoo-横幅,716,3,0.37,0.52,0.42%
